Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
6.50E-03,4.29E+01,-7.88E+01,2.12E+02,1.77E+02,0.00E+00,1.08E+02,7.16E-04,3.69E+00,3.00E+00,-1.00E+00
8.91E-03,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,NaN,NaN,7.16E-04,1.16E+01,3.00E+01,-1.00E+00
5.98E-02,4.29E+01,-7.88E+01,2.09E+02,1.74E+02,NaN,NaN,1.82E-02,1.16E+01,3.00E+01,-1.00E+00
6.27E-01,4.29E+01,-7.88E+01,2.47E+02,2.13E+02,6.60E-01,5.91E+01,1.94E-02,1.14E+01,1.20E+01,-1.00E+00
1.37E+00,4.29E+01,-7.88E+01,2.08E+02,1.73E+02,7.80E-01,5.10E+01,3.41E-02,1.14E+01,4.00E+00,-1.00E+00
2.37E+00,4.29E+01,-7.88E+01,2.12E+02,1.78E+02,6.60E-01,9.07E+01,3.45E-02,3.48E+00,3.00E+00,-1.00E+00
3.37E+00,4.29E+01,-7.88E+01,2.11E+02,1.77E+02,0.00E+00,9.07E+01,3.51E-02,3.48E+00,3.00E+00,-1.00E+00
4.37E+00,4.29E+01,-7.88E+01,2.13E+02,1.78E+02,0.00E+00,9.07E+01,3.55E-02,3.49E+00,3.00E+00,-1.00E+00
5.37E+00,4.29E+01,-7.88E+01,2.14E+02,1.79E+02,2.10E-01,NaN,3.61E-02,3.49E+00,3.00E+00,-1.00E+00
6.37E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,5.20E-01,2.89E+02,3.70E-02,3.26E+00,3.00E+00,-1.00E+00
7.37E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,5.20E-01,2.89E+02,3.77E-02,3.29E+00,3.00E+00,-1.00E+00
8.37E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,5.20E-01,2.89E+02,3.83E-02,3.32E+00,3.00E+00,-1.00E+00
9.37E+00,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,0.00E+00,2.62E+02,3.85E-02,3.35E+00,3.00E+00,-1.00E+00
1.04E+01,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,0.00E+00,2.62E+02,3.88E-02,3.37E+00,3.00E+00,-1.00E+00
1.14E+01,4.29E+01,-7.88E+01,2.13E+02,1.79E+02,0.00E+00,2.19E+02,,3.37E+00,3.00E+00,-1.00E+00
